Order Date,Customer,Product,Qty,Sales Order,Planned Order,Production Order,Confirmed,Status,Delivery,Invoice,Billing Status,Amount
11/14/2003,"Double Decker Gift Stores, Ltd",Ships,32,SO-142a47d0,PL-c2e142da,PO-b92e26b8,TRUE,Shipped,In Transit,INV-b053a911,Paid,2862.72
11/26/2003,Enaco Distributors,Ships,46,SO-fa9d77fc,PL-05627670,PO-7a4eb134,TRUE,Shipped,In Transit,INV-5a980753,Paid,4036.04
1/9/2004,"Men 'R' US Retailers, Ltd.",Ships,28,SO-bd5f541b,PL-714c7713,PO-38bd5a01,TRUE,Shipped,In Transit,INV-2c348883,Paid,2800
2/19/2004,Collectable Mini Designs Co.,Ships,49,SO-7b5c9150,PL-fa344a03,PO-920b5831,TRUE,Shipped,In Transit,INV-ea8351e0,Paid,4636.38
5/7/2004,Land of Toys Inc.,Ships,21,SO-dd564549,PL-730745c4,PO-8bea5ab5,TRUE,Cancelled,Not in Transit,INV-8b561aef,Unpaid,1553.58
6/24/2004,Euro Shopping Channel,Ships,32,SO-6e99aade,PL-a15ac959,PO-962968da,TRUE,Cancelled,Not in Transit,INV-74fd83c3,Unpaid,2697.6
7/21/2004,Petit Auto,Ships,34,SO-d6d46f68,PL-993a9691,PO-3a51e40b,TRUE,Shipped,In Transit,INV-16202784,Paid,3334.04
8/20/2004,"Royal Canadian Collectables, Ltd.",Ships,21,SO-3a31db46,PL-1be84496,PO-03cfa9e0,TRUE,Shipped,In Transit,INV-717b815a,Paid,2059.26
9/15/2004,"Bavarian Collectables Imports, Co.",Ships,21,SO-d5be335c,PL-c81884e7,PO-dbfd295c,TRUE,Shipped,In Transit,INV-4a1cc31a,Paid,2023.14
10/14/2004,"Classic Gift Ideas, Inc",Ships,31,SO-067163c1,PL-e8566cb3,PO-d2e159d2,TRUE,Shipped,In Transit,INV-7b317b56,Paid,2586.64
11/1/2004,giftsbymail.co.uk,Ships,21,SO-1851029c,PL-9887a3b6,PO-ade39c22,TRUE,Shipped,In Transit,INV-b6ae66ea,Paid,1987.02
11/10/2004,Danish Wholesale Imports,Ships,25,SO-40240997,PL-5b425b48,PO-24f3e988,TRUE,Resolved,Delivered,INV-083ae9a4,Paid,1146.5
11/22/2004,Royale Belge,Ships,28,SO-f8d808cf,PL-37510cde,PO-dd727d9f,TRUE,Shipped,In Transit,INV-50a60a6f,Paid,2312.24
12/2/2004,Euro Shopping Channel,Ships,43,SO-75504e3d,PL-c11a914c,PO-2c123c4e,TRUE,Shipped,In Transit,INV-cacac049,Paid,2793.71
1/31/2005,"Oulu Toy Supplies, Inc.",Ships,22,SO-06e31840,PL-8ef5f0e7,PO-2515694b,TRUE,Shipped,In Transit,INV-b6e61d73,Paid,1908.28
3/1/2005,Euro Shopping Channel,Ships,37,SO-f8b10984,PL-275e6970,PO-0a8aa8ea,TRUE,Resolved,Delivered,INV-9c94f3fb,Paid,3441.37
3/30/2005,Reims Collectables,Ships,28,SO-7b6f945a,PL-03192361,PO-18ab32b4,TRUE,Shipped,In Transit,INV-023a72bc,Paid,2023.28
4/1/2005,The Sharp Gifts Warehouse,Ships,30,SO-7327556c,PL-2bd665d3,PO-4dd0f00b,TRUE,Shipped,In Transit,INV-c20daa7c,Paid,2245.2
5/6/2005,Gifts4AllAges.com,Ships,44,SO-841829da,PL-69d03312,PO-91abe1b3,FALSE,On Hold,Not in Transit,INV-cc1db50d,Unpaid,3255.12
1/29/2003,Baane Mini Imports,Vintage Cars,25,SO-36a5bf15,PL-1cc1a8a3,PO-690737c9,TRUE,Shipped,In Transit,INV-7fc81df0,Paid,2500
3/25/2003,Mini Wheels Co.,Vintage Cars,43,SO-4361f49e,PL-2044e000,PO-23d698f6,TRUE,Shipped,In Transit,INV-209b4c0b,Paid,4300
5/28/2003,"Corrida Auto Replicas, Ltd",Vintage Cars,30,SO-b9f63dcf,PL-40afd2aa,PO-0e435dea,TRUE,Shipped,In Transit,INV-b5f34fd2,Paid,2921.7
7/16/2003,Souveniers And Things Co.,Vintage Cars,20,SO-7a0ff174,PL-4a095ecf,PO-9124e674,TRUE,Shipped,In Transit,INV-551da9e8,Paid,1801.2
9/19/2003,"Dragon Souveniers, Ltd.",Vintage Cars,26,SO-6ead3c46,PL-0d1c9c50,PO-f09887cf,TRUE,Shipped,In Transit,INV-f6aa7560,Paid,2600
10/20/2003,Classic Legends Inc.,Vintage Cars,40,SO-b4b3434b,PL-afd8feab,PO-11284cdc,TRUE,Shipped,In Transit,INV-cf269b3c,Paid,4000
11/5/2003,Rovelli Gifts,Vintage Cars,31,SO-9706b0dd,PL-dfdc74ae,PO-847498e4,TRUE,Shipped,In Transit,INV-66bae735,Paid,2759.31
11/13/2003,"Classic Gift Ideas, Inc",Vintage Cars,22,SO-a5b721dd,PL-21af3dbb,PO-6bf0e3e4,TRUE,Shipped,In Transit,INV-3bd9ca2e,Paid,2200
11/21/2003,"Australian Collectables, Ltd",Vintage Cars,23,SO-e87f5e18,PL-e82e38db,PO-08b74119,TRUE,Shipped,In Transit,INV-8dabb2a6,Paid,2300
12/5/2003,Canadian Gift Exchange Network,Vintage Cars,30,SO-924be4c3,PL-034e8502,PO-c1329afb,TRUE,Shipped,In Transit,INV-62eda192,Paid,3000
1/29/2004,West Coast Collectables Co.,Vintage Cars,49,SO-d1abb7ce,PL-43ac55d2,PO-c8269ea6,TRUE,Shipped,In Transit,INV-9a04418d,Paid,4900
3/10/2004,Cambridge Collectables Co.,Vintage Cars,31,SO-3270acc7,PL-28e04207,PO-7843688b,TRUE,Shipped,In Transit,INV-44f19467,Paid,3100
4/29/2004,Euro Shopping Channel,Vintage Cars,29,SO-392e5415,PL-cb8f88c1,PO-47d7a826,TRUE,Shipped,In Transit,INV-ba720bb0,Paid,2900
6/14/2004,The Sharp Gifts Warehouse,Vintage Cars,37,SO-332cfa7b,PL-e9cbea65,PO-af677ba9,TRUE,Shipped,In Transit,INV-5f3d6914,Paid,3138.34
7/19/2004,Souveniers And Things Co.,Vintage Cars,38,SO-d3b6f541,PL-6cd8311f,PO-182a7de3,TRUE,Shipped,In Transit,INV-644df73c,Paid,3800
8/17/2004,Amica Models & Co.,Vintage Cars,29,SO-6c732656,PL-87c93f20,PO-80e9f67d,TRUE,Shipped,In Transit,INV-767b9410,Paid,2900
9/8/2004,Scandinavian Gift Ideas,Vintage Cars,23,SO-b3c7b2e4,PL-e3508a28,PO-606bcea9,TRUE,Shipped,In Transit,INV-b6267380,Paid,2300
10/11/2004,Auto Assoc. & Cie.,Vintage Cars,26,SO-d2688e7e,PL-e5697e4a,PO-98320c3e,TRUE,Shipped,In Transit,INV-df982895,Paid,2232.62
10/21/2004,Mini Gifts Distributors Ltd.,Vintage Cars,38,SO-aa4acf46,PL-db7cd60f,PO-9fd40ce1,TRUE,Shipped,In Transit,INV-c92624ed,Paid,3800
11/4/2004,Online Diecast Creations Co.,Vintage Cars,48,SO-b3952da7,PL-7991a579,PO-dd0b3793,TRUE,Shipped,In Transit,INV-32418da8,Paid,2257.92
11/17/2004,"AV Stores, Co.",Vintage Cars,40,SO-9f16aea5,PL-0cc910a2,PO-d958bdb2,TRUE,Shipped,In Transit,INV-d4edc71d,Paid,1592
11/29/2004,"Australian Collectors, Co.",Vintage Cars,45,SO-09cfd3b2,PL-dfec872a,PO-086f7cef,TRUE,Shipped,In Transit,INV-a2a92690,Paid,4500
12/10/2004,Mini Gifts Distributors Ltd.,Vintage Cars,44,SO-9ac13daf,PL-0458b815,PO-509bd46b,TRUE,Shipped,In Transit,INV-5e251b88,Paid,4400
1/20/2005,Collectables For Less Inc.,Vintage Cars,21,SO-fd4a26d5,PL-f701fd10,PO-90fab906,TRUE,Shipped,In Transit,INV-c8ed9020,Paid,1978.62
2/17/2005,Corporate Gift Ideas Co.,Vintage Cars,35,SO-f7729558,PL-63f69883,PO-1267a13a,TRUE,Shipped,In Transit,INV-e7dec889,Paid,3500
3/10/2005,Mini Auto Werke,Vintage Cars,29,SO-ed15ebcf,PL-7a997f18,PO-44036730,TRUE,Shipped,In Transit,INV-d6c13f09,Paid,2520.68
5/30/2005,Petit Auto,Vintage Cars,21,SO-8f049df0,PL-244486fa,PO-e0b7e4a9,TRUE,In Process,Not in Transit,INV-1a4bff90,Unpaid,1781.22
2/11/2003,Danish Wholesale Imports,Vintage Cars,22,SO-75fbd350,PL-430f4b4e,PO-818b64be,TRUE,Shipped,In Transit,INV-e2a2affa,Paid,2200
4/16/2003,"Dragon Souveniers, Ltd.",Vintage Cars,26,SO-7fe93b71,PL-e2db4e64,PO-d8889ee2,TRUE,Shipped,In Transit,INV-a343c07a,Paid,2600
6/6/2003,Euro Shopping Channel,Vintage Cars,41,SO-5d6d2524,PL-11eb5c34,PO-174bd95b,TRUE,Shipped,In Transit,INV-fec49b5a,Paid,4100
8/8/2003,Mini Gifts Distributors Ltd.,Vintage Cars,47,SO-cbd6cd3e,PL-888fb37d,PO-6df5b8fd,TRUE,Shipped,In Transit,INV-4eba05c5,Paid,4700
9/28/2003,Euro Shopping Channel,Vintage Cars,31,SO-aefdd0fb,PL-851f3e92,PO-4aeb383a,TRUE,Shipped,In Transit,INV-9be6ccf4,Paid,3100
10/21/2003,FunGiftIdeas.com,Vintage Cars,43,SO-94f82417,PL-3335813f,PO-73fc814e,TRUE,Shipped,In Transit,INV-ed87e01c,Paid,4300
11/7/2003,CAF Imports,Vintage Cars,23,SO-02cda169,PL-6c733cd0,PO-c975414d,TRUE,Shipped,In Transit,INV-16c8b338,Paid,2300
11/14/2003,Mini Creations Ltd.,Vintage Cars,28,SO-af02cf01,PL-0d163d6b,PO-6683aeb4,TRUE,Shipped,In Transit,INV-9503dc39,Paid,2800
11/26/2003,Super Scale Inc.,Vintage Cars,49,SO-e9e363a4,PL-4dbb187c,PO-604c4082,TRUE,Shipped,In Transit,INV-25487639,Paid,4900
1/2/2004,"Saveley & Henriot, Co.",Vintage Cars,24,SO-f5226bc0,PL-e4eb5fc9,PO-8b9e13dc,TRUE,Shipped,In Transit,INV-e4eda6b9,Paid,2400
2/18/2004,Petit Auto,Vintage Cars,33,SO-0dd4e4e2,PL-f299cfa2,PO-e3573972,TRUE,Shipped,In Transit,INV-fc69d662,Paid,3300
3/20/2004,giftsbymail.co.uk,Vintage Cars,22,SO-82053094,PL-af4bb6e7,PO-a98c45ed,TRUE,Shipped,In Transit,INV-facfa59a,Paid,2200
5/7/2004,Land of Toys Inc.,Vintage Cars,32,SO-532ff478,PL-67912099,PO-838eded3,TRUE,Cancelled,Not in Transit,INV-e716fb86,Unpaid,3200
7/21/2004,Petit Auto,Vintage Cars,40,SO-c1ad7c6e,PL-930ee003,PO-f2103559,TRUE,Shipped,In Transit,INV-23320d29,Paid,4000
8/20/2004,Mini Gifts Distributors Ltd.,Vintage Cars,43,SO-968c7236,PL-929972e9,PO-257cde3c,TRUE,Shipped,In Transit,INV-39645ef1,Paid,4300
9/9/2004,Amica Models & Co.,Vintage Cars,24,SO-eba6948b,PL-434d6e5f,PO-b29aba27,TRUE,Shipped,In Transit,INV-f22c7f9f,Paid,2400
10/14/2004,"AV Stores, Co.",Vintage Cars,32,SO-43206cb0,PL-f2b4023f,PO-7710abaa,TRUE,Shipped,In Transit,INV-e16f5cea,Paid,3200
10/22/2004,Heintze Collectables,Vintage Cars,20,SO-814320b2,PL-b82837fc,PO-ec6028f3,TRUE,Shipped,In Transit,INV-de319891,Paid,2000
11/5/2004,Baane Mini Imports,Vintage Cars,24,SO-e3843038,PL-e260eec6,PO-79166c60,TRUE,Shipped,In Transit,INV-81b220c0,Paid,1658.88
11/20/2004,"La Corne D'abondance, Co.",Vintage Cars,48,SO-490708d0,PL-4201c4ff,PO-11b6db93,TRUE,Shipped,In Transit,INV-3aca3147,Paid,4800
12/2/2004,Euro Shopping Channel,Vintage Cars,44,SO-a3980120,PL-12c1e095,PO-05d1209a,TRUE,Shipped,In Transit,INV-32ea7055,Paid,4400
1/26/2005,"Tokyo Collectables, Ltd",Vintage Cars,28,SO-82f67c01,PL-58d31ad2,PO-70157067,TRUE,Shipped,In Transit,INV-a2e227af,Paid,2800
2/22/2005,Euro Shopping Channel,Vintage Cars,24,SO-983e5848,PL-7f1753f1,PO-6ad9fc8f,TRUE,Shipped,In Transit,INV-1c8e8c67,Paid,1476.48
3/23/2005,Mini Gifts Distributors Ltd.,Vintage Cars,33,SO-54d3edec,PL-9a055355,PO-e36e760f,TRUE,Shipped,In Transit,INV-395a2b99,Paid,3300
5/6/2005,Gifts4AllAges.com,Vintage Cars,41,SO-a11cfde6,PL-6961fbd6,PO-059217d3,FALSE,On Hold,Not in Transit,INV-4983b5d3,Unpaid,4100
1/31/2003,Euro Shopping Channel,Classic Cars,23,SO-8b03b731,PL-7ddab573,PO-d064d40a,TRUE,Shipped,In Transit,INV-11803cbc,Paid,2300
3/10/2003,Motor Mint Distributors Inc.,Classic Cars,46,SO-3812401a,PL-f01a8f31,PO-0f5f0b5c,TRUE,Shipped,In Transit,INV-258a5f65,Paid,4600
4/1/2003,"La Corne D'abondance, Co.",Classic Cars,48,SO-20f58005,PL-5eee3ad3,PO-eed03881,TRUE,Shipped,In Transit,INV-0e4c1f89,Paid,4800
5/8/2003,Marseille Mini Autos,Classic Cars,25,SO-2cf72db5,PL-1fc73a25,PO-2b3450da,TRUE,Shipped,In Transit,INV-822a2847,Paid,2500
6/3/2003,Muscle Machine Inc,Classic Cars,22,SO-6269b0bc,PL-95a2c85b,PO-6ae0c6dd,TRUE,Shipped,In Transit,INV-cfd21a1e,Paid,2200
7/4/2003,Alpha Cognac,Classic Cars,41,SO-28e6cfc2,PL-a217cc0f,PO-ad96b975,TRUE,Shipped,In Transit,INV-099c4ee1,Paid,4100
8/1/2003,Suominen Souveniers,Classic Cars,34,SO-ed745d82,PL-9cdbaf15,PO-a53cf510,TRUE,Shipped,In Transit,INV-8d53caa7,Paid,3400
9/11/2003,"Anna's Decorations, Ltd",Classic Cars,32,SO-862b442e,PL-24c490de,PO-e27d7735,TRUE,Shipped,In Transit,INV-2bf405c6,Paid,3200
9/21/2003,"Oulu Toy Supplies, Inc.",Classic Cars,21,SO-8afe5ab0,PL-67c8feeb,PO-40a636e0,TRUE,Shipped,In Transit,INV-c109ed5a,Paid,2100
10/11/2003,"Men 'R' US Retailers, Ltd.",Classic Cars,20,SO-fe602f70,PL-875261ab,PO-2967d464,TRUE,Shipped,In Transit,INV-92861611,Paid,2000
10/22/2003,"Dragon Souveniers, Ltd.",Classic Cars,47,SO-cc6c59ef,PL-79325962,PO-e6160cec,TRUE,Shipped,In Transit,INV-4108b7f7,Paid,4700
11/5/2003,Quebec Home Shopping Network,Classic Cars,39,SO-6ed02460,PL-ce4eeb9c,PO-cbd32f78,TRUE,Shipped,In Transit,INV-4fcb3c64,Paid,3900
11/6/2003,"Stylish Desk Decors, Co.",Classic Cars,29,SO-5756a9cb,PL-15518173,PO-43d01eaa,TRUE,Shipped,In Transit,INV-0fb16861,Paid,2900
11/12/2003,Herkku Gifts,Classic Cars,45,SO-94049845,PL-fa576b37,PO-207d89d0,TRUE,Shipped,In Transit,INV-3dfbe4bd,Paid,4500
11/14/2003,"Iberia Gift Imports, Corp.",Classic Cars,28,SO-8ab31bb2,PL-436eab32,PO-fa736cf3,TRUE,Shipped,In Transit,INV-9627ff56,Paid,2800
11/20/2003,Online Diecast Creations Co.,Classic Cars,26,SO-1e416a86,PL-bcbebb25,PO-aab1d308,TRUE,Shipped,In Transit,INV-d699b3a5,Paid,2600
11/25/2003,Mini Classics,Classic Cars,50,SO-e4925b83,PL-ef82e4aa,PO-0f68dde8,TRUE,Shipped,In Transit,INV-8210764e,Paid,5000
12/2/2003,Euro Shopping Channel,Classic Cars,48,SO-c292d524,PL-3a2ba9e6,PO-56b229b8,TRUE,Shipped,In Transit,INV-76a6a717,Paid,4800
12/9/2003,Diecast Collectables,Classic Cars,25,SO-5163691a,PL-0fd16e08,PO-8477159f,TRUE,Shipped,In Transit,INV-1401115f,Paid,2500
1/16/2004,Euro Shopping Channel,Classic Cars,40,SO-9929a4e1,PL-839fa6ee,PO-7b12a156,TRUE,Shipped,In Transit,INV-39366207,Paid,4000
2/22/2004,"Vida Sport, Ltd",Classic Cars,43,SO-8870d75f,PL-20646f0c,PO-f78610cb,TRUE,Shipped,In Transit,INV-ec7d9849,Paid,4300
3/11/2004,Mini Gifts Distributors Ltd.,Classic Cars,22,SO-c5d7ea20,PL-5385abdd,PO-a04ee97e,TRUE,Shipped,In Transit,INV-a91bf819,Paid,2200
4/12/2004,"Oulu Toy Supplies, Inc.",Classic Cars,47,SO-52c28fc8,PL-f7918d35,PO-9e1072b2,TRUE,Shipped,In Transit,INV-2f2a2a38,Paid,4700
5/5/2004,Euro Shopping Channel,Classic Cars,36,SO-2c4e8dbb,PL-2a28dc04,PO-91100b37,TRUE,Shipped,In Transit,INV-96fe9e89,Paid,3600
6/1/2004,"UK Collectables, Ltd.",Classic Cars,40,SO-e3c8d399,PL-1007516b,PO-ab916281,TRUE,Cancelled,Not in Transit,INV-3d200679,Unpaid,4000
6/15/2004,Handji Gifts& Co,Classic Cars,27,SO-27327064,PL-211c1e31,PO-17cfa699,TRUE,Shipped,In Transit,INV-a2d065bf,Paid,2700
7/6/2004,L'ordine Souveniers,Classic Cars,29,SO-534e7a9b,PL-07b33486,PO-31181ed1,TRUE,Shipped,In Transit,INV-4ef62c46,Paid,2900
7/20/2004,Mini Gifts Distributors Ltd.,Classic Cars,20,SO-2b90be08,PL-e7681ecc,PO-8f4995de,TRUE,Shipped,In Transit,INV-909f3de7,Paid,2000
8/6/2004,Signal Gift Stores,Classic Cars,42,SO-d55946b2,PL-429ce15e,PO-78126018,TRUE,Shipped,In Transit,INV-f8438106,Paid,4200
8/19/2004,Diecast Classics Inc.,Classic Cars,25,SO-87b02aac,PL-b207aeb9,PO-b54e9a80,TRUE,Shipped,In Transit,INV-53adf385,Paid,2500
8/30/2004,"Vida Sport, Ltd",Classic Cars,36,SO-2d558de5,PL-881995a0,PO-4180e2b9,TRUE,Shipped,In Transit,INV-ecda7f97,Paid,3600
9/8/2004,Land of Toys Inc.,Classic Cars,21,SO-fa791378,PL-719d0aec,PO-dcacd2f0,TRUE,Shipped,In Transit,INV-53fa542d,Paid,2100
10/5/2003,"Norway Gifts By Mail, Co.",Classic Cars,23,SO-f1800842,PL-b0ef6636,PO-8aad1b01,TRUE,Shipped,In Transit,INV-03433302,Paid,2300
10/13/2004,Marta's Replicas Co.,Classic Cars,37,SO-682a36c8,PL-e8108f8c,PO-60f5c546,TRUE,Shipped,In Transit,INV-11862cbb,Paid,3700
10/16/2004,"Toms Spezialitten, Ltd",Classic Cars,48,SO-9fd436be,PL-fb1a826f,PO-bf77f78b,TRUE,Shipped,In Transit,INV-aad5d273,Paid,4800
10/22/2004,Canadian Gift Exchange Network,Classic Cars,25,SO-713cae5d,PL-3b4c25d7,PO-efe294a3,TRUE,Shipped,In Transit,INV-8684e656,Paid,2500
11/4/2004,FunGiftIdeas.com,Classic Cars,33,SO-553c1a9a,PL-de5b176b,PO-8b8ebeb7,TRUE,Shipped,In Transit,INV-6a8b3fcd,Paid,3300
11/5/2004,Vitachrome Inc.,Classic Cars,27,SO-b22c5ddc,PL-22b47fba,PO-56ba8856,TRUE,Shipped,In Transit,INV-43cf7e3f,Paid,2700
11/17/2004,Motor Mint Distributors Inc.,Classic Cars,27,SO-43c9a179,PL-af3672f0,PO-c8c22cf3,TRUE,Shipped,In Transit,INV-6511684e,Paid,2700
11/19/2004,"Volvo Model Replicas, Co",Classic Cars,20,SO-af4717e8,PL-388a5ccd,PO-b8bf8355,FALSE,On Hold,Not in Transit,INV-3f312cc2,Unpaid,2000
11/24/2004,"Australian Collectors, Co.",Classic Cars,30,SO-9e02070c,PL-358ae80f,PO-02e0a15a,TRUE,Shipped,In Transit,INV-a04e19e5,Paid,3000
12/1/2004,Muscle Machine Inc,Classic Cars,48,SO-2fb6da19,PL-c46ddc67,PO-525c325c,TRUE,Shipped,In Transit,INV-3d2a37ba,Paid,4800
12/10/2004,Euro Shopping Channel,Classic Cars,32,SO-9e070c16,PL-d6107397,PO-f268d2d5,TRUE,Shipped,In Transit,INV-55bdccf6,Paid,2991.68
1/10/2005,Royale Belge,Classic Cars,34,SO-f1a5b8d8,PL-2536890d,PO-151527b5,TRUE,Shipped,In Transit,INV-884bdadd,Paid,3400
1/20/2005,"Anna's Decorations, Ltd",Classic Cars,27,SO-0daad13e,PL-542d5795,PO-7f1a9c18,TRUE,Shipped,In Transit,INV-81840316,Paid,1534.95
2/9/2005,"Toys of Finland, Co.",Classic Cars,39,SO-0f558fb3,PL-0e5fae0c,PO-9289cb9e,TRUE,Shipped,In Transit,INV-d52c892c,Paid,3900
2/22/2005,Euro Shopping Channel,Classic Cars,47,SO-5ca53e7c,PL-ec8d8939,PO-bf9bc789,TRUE,Shipped,In Transit,INV-b539ef23,Paid,4700
3/15/2005,Euro Shopping Channel,Classic Cars,22,SO-8d962cdc,PL-2a43186d,PO-ef90f831,TRUE,Shipped,In Transit,INV-edc18c23,Paid,2200
4/14/2005,Mini Caravy,Classic Cars,55,SO-87b4324b,PL-1ac3babc,PO-8cafed26,TRUE,Shipped,In Transit,INV-a73751ce,Paid,5500
5/3/2005,Euro Shopping Channel,Classic Cars,60,SO-56b8d5d5,PL-765d62a3,PO-3c6c3cac,TRUE,Shipped,In Transit,INV-0128011c,Paid,6000
5/17/2005,Salzburg Collectables,Classic Cars,35,SO-822886d4,PL-f55e3236,PO-71ed9fc0,TRUE,Shipped,In Transit,INV-e51dfbe2,Paid,3500
5/31/2005,La Rochelle Gifts,Classic Cars,28,SO-a6c873ae,PL-71c6adf4,PO-397a638d,TRUE,In Process,Not in Transit,INV-859751ab,Unpaid,2800
2/11/2003,Danish Wholesale Imports,Trains,38,SO-cf7ad8a6,PL-42671417,PO-c808ae9c,TRUE,Shipped,In Transit,INV-da5568e4,Paid,3800
4/16/2003,"Dragon Souveniers, Ltd.",Trains,21,SO-a0afee64,PL-b4c45517,PO-3442f539,TRUE,Shipped,In Transit,INV-ca1793a6,Paid,2011.8
6/6/2003,Euro Shopping Channel,Trains,41,SO-fe4ae536,PL-e93820a0,PO-06663ef4,TRUE,Shipped,In Transit,INV-25b5b88f,Paid,4100
8/8/2003,Mini Gifts Distributors Ltd.,Trains,22,SO-a8485da7,PL-0f576ff9,PO-28eaf329,TRUE,Shipped,In Transit,INV-af4e2b68,Paid,2151.82
9/28/2003,Euro Shopping Channel,Trains,29,SO-ed058d85,PL-6f9a05eb,PO-ea2ed1d8,TRUE,Shipped,In Transit,INV-bbb08877,Paid,2573.46
10/22/2003,"Dragon Souveniers, Ltd.",Trains,50,SO-4ff3161f,PL-136831a1,PO-21715248,TRUE,Shipped,In Transit,INV-645de1dd,Paid,5000
11/7/2003,CAF Imports,Trains,29,SO-840e3479,PL-f691962f,PO-a8c9a54a,TRUE,Shipped,In Transit,INV-48fb486a,Paid,2900
11/14/2003,Mini Creations Ltd.,Trains,49,SO-0842b289,PL-dfb7878f,PO-7795a624,TRUE,Shipped,In Transit,INV-cf2b1afa,Paid,3952.83
11/26/2003,Super Scale Inc.,Trains,35,SO-a2d07f16,PL-618cd032,PO-9fefd55e,TRUE,Shipped,In Transit,INV-31ea6e9e,Paid,3500
1/2/2004,"Saveley & Henriot, Co.",Trains,48,SO-35212b55,PL-fe8e803a,PO-b8e1faf1,TRUE,Shipped,In Transit,INV-1d68cfb0,Paid,4800
2/18/2004,Petit Auto,Trains,23,SO-219338a6,PL-5ec29b86,PO-baad507b,TRUE,Shipped,In Transit,INV-872b4020,Paid,1855.41
3/20/2004,giftsbymail.co.uk,Trains,48,SO-7d757476,PL-7bf2eb48,PO-6180f0f3,TRUE,Shipped,In Transit,INV-da1c16aa,Paid,4598.4
5/7/2004,Land of Toys Inc.,Trains,42,SO-49d74ac1,PL-025731bf,PO-04f69ea5,TRUE,Cancelled,Not in Transit,INV-23e99eb5,Unpaid,4200
7/21/2004,Petit Auto,Trains,47,SO-ece1afcc,PL-507f3611,PO-73176830,TRUE,Shipped,In Transit,INV-caf51ad7,Paid,4700
8/20/2004,Mini Gifts Distributors Ltd.,Trains,36,SO-c9c39578,PL-f9425c5e,PO-ca05e6a5,TRUE,Shipped,In Transit,INV-d08f0051,Paid,3600
9/9/2004,Amica Models & Co.,Trains,22,SO-5f135ac8,PL-bad91071,PO-98548929,TRUE,Shipped,In Transit,INV-ecab0b9a,Paid,2200
10/14/2004,"AV Stores, Co.",Trains,40,SO-afe599de,PL-606e7e63,PO-ea89683d,TRUE,Shipped,In Transit,INV-590556d6,Paid,3670.4
10/22/2004,Heintze Collectables,Trains,23,SO-994b9716,PL-a74f08e2,PO-0d5f257e,TRUE,Shipped,In Transit,INV-bf5835b7,Paid,2300
11/9/2004,"Volvo Model Replicas, Co",Trains,32,SO-c110f330,PL-d785f097,PO-22214e6f,TRUE,Shipped,In Transit,INV-086b5670,Paid,3200
11/20/2004,"La Corne D'abondance, Co.",Trains,21,SO-0b075240,PL-e7a98585,PO-0d36e19e,TRUE,Shipped,In Transit,INV-70926adc,Paid,2100
12/2/2004,Euro Shopping Channel,Trains,41,SO-9435e3a3,PL-9468f577,PO-204ab64c,TRUE,Shipped,In Transit,INV-92e32f6f,Paid,3814.64
1/26/2005,"Tokyo Collectables, Ltd",Trains,25,SO-caed3fd9,PL-29a2f558,PO-18f730e3,TRUE,Shipped,In Transit,INV-053699f3,Paid,2117.75
2/22/2005,Euro Shopping Channel,Trains,26,SO-042c266a,PL-82e63147,PO-dd64fe8a,TRUE,Shipped,In Transit,INV-79be40ba,Paid,2600
3/23/2005,Mini Gifts Distributors Ltd.,Trains,24,SO-0ff47dbd,PL-d158885d,PO-592aafc7,TRUE,Shipped,In Transit,INV-12243588,Paid,2154
5/6/2005,Gifts4AllAges.com,Trains,48,SO-5aa6eb0b,PL-17329ca1,PO-c5c35f5a,FALSE,On Hold,Not in Transit,INV-3b2e7474,Unpaid,4800
3/3/2003,Cruz & Sons Co.,Classic Cars,26,SO-d46a8467,PL-9f2fb8c0,PO-798445d2,TRUE,Shipped,In Transit,INV-b599edd3,Paid,1777.1
5/8/2003,Marseille Mini Autos,Classic Cars,21,SO-9d6e4d4b,PL-a36bf40c,PO-f7b949c6,TRUE,Shipped,In Transit,INV-e580dc98,Paid,1536.57
7/2/2003,Mini Gifts Distributors Ltd.,Classic Cars,45,SO-111a9e0e,PL-231467b2,PO-f967f12f,TRUE,Shipped,In Transit,INV-cc54ee51,Paid,3510
9/5/2003,Collectables For Less Inc.,Classic Cars,36,SO-6649f4ef,PL-b20d33b8,PO-4199dd30,TRUE,Shipped,In Transit,INV-24f5ec5f,Paid,3097.44
10/10/2003,Corporate Gift Ideas Co.,Classic Cars,21,SO-0606c8d2,PL-b90d9c1b,PO-a9382caf,TRUE,Shipped,In Transit,INV-23df54aa,Paid,1705.41
11/4/2003,"Anna's Decorations, Ltd",Classic Cars,32,SO-13d21d01,PL-28c64801,PO-f507aae7,TRUE,Shipped,In Transit,INV-d8051ecb,Paid,2264.32
11/12/2003,Herkku Gifts,Classic Cars,30,SO-82b5a9ab,PL-87348b49,PO-e0c77489,TRUE,Shipped,In Transit,INV-f79644c3,Paid,2484.6
11/20/2003,"Toms Spezialitten, Ltd",Classic Cars,36,SO-75b4dfaa,PL-21c1349d,PO-dbc2b22c,TRUE,Shipped,In Transit,INV-0cea7a7a,Paid,3415.68
12/2/2003,Euro Shopping Channel,Classic Cars,33,SO-94ed2a23,PL-85e647d5,PO-efcf75b8,TRUE,Shipped,In Transit,INV-eb705043,Paid,2839.32
